hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Cliffs 7305 By Redawning,Jessica M,4.0,"We stayed in a one bedroom and loft unit. I did not expect the unit to be so big, but it could easily fit 8 people. The room we stayed in was newly renovated, which was nice. They said they were in the process of renovating the entire property. There was lots to do at the resort and a great... More",Commerce City,353
Cliffs 7305 By Redawning,Ashley P,4.0,Uggggggh.   Kids.  No kids?  Awesome!!!  Push the hot tub button hard!!,Commerce City,353
Cliffs 7305 By Redawning,Melissa O,5.0,"We booked our stay at the Cliffs through II, and received the 1 bedroom + loft, which was more than comfortable for the three of us (one couple and a friend). The beds were super comfy! Which is good, since we spent most of our Kauai vacation getting muddy and beat up on the crazy trails. The breeze was wonderful,... More",Commerce City,353
Cliffs 7305 By Redawning,Melissa O,4.2,"We had a 1 bed room condo. It was clean, had a full kitchen, a king bed, and a sofa bed.",Commerce City,353
Cliffs 7305 By Redawning,Melissa O,4.2,I liked the beautiful landscape and well maintained neighborhood. We had a good workout,Commerce City,353
La Quinta Inn Auburn Worcester,David S,3.0,"I have stayed at this hotel at least 7 times over the past 20 years. this is going to be a very mixed review. The room was cozy, but I could tell someone had smoked in it before as there was a lingering odor. The breakfast was good. The carpet and the bathroom were horrible and in need of MAJOR... More",Los Angeles,910
La Quinta Inn Auburn Worcester,Donna R,3.0,"We picked this hotel because we needed pet friendly. They charge no fee but the room rate was higher than you would expect for the quality...VERY basic, not fridge, no micro, shower that you feel your gonna fall thru...BUT, it was VERY clean, the bed was VERY comfortable, the best we'd had in 3 days on the road,! Nice green... More",Warsaw,1789
La Quinta Inn Auburn Worcester,timothy,4.0,"Quiet, bedding was comfortable. Well lit parking lot. Nice place.",Warsaw,1789
La Quinta Inn Auburn Worcester,Dana,4.0,Check in was bad. Staff was rude like they wasn't expecting a guest late when I called and confirmed earlier that day. Empty water bottle found in room under a chair while just placing my bag down. I found the same kinda water in the fridge. It was an 8 pack with only one full one left in it. I have no idea if it was supplied by the hotel or not. We threw it out. The toilet made a high pitched noise that would only stop it after you flushed it again. The Kleenex tissue had only 1 tissue and was never replaced at all. The morning we left when we stopped by the continental breakfast the same employee that checked me in was there. She acknowledged 1/10 people in the room. I even said good morning to no reply. It was a convenient location for our trip to Becker College for our son. We had a 2 day orientation and would have had a more pleasant stay here if things like this were actually addressed. I know it's hard work and not appreciated by many. But as for someone that works in customer service every day myself I was amazed by the lack of interaction between hotel staff and guests. These things reflect upon upper management. Maybe some team building exercises to make their job not just a job but a fun and good safe place to work as well. If I was to stay here again it would be simply because of location...:),Warsaw,1789
La Quinta Inn Auburn Worcester,Deborah,3.0,A decent hotel for the pocket conscious..my room was on the first floor near elevator. Heard everyone getting in n out. The bathroom was basic no frills..had to hold the toilet handle in order for it to flush properly. Toilet n shower set apart from bathroom sink...didnt like that. In order to get ice you have to go to the 3rd floor it... Breakfast was nice...they need more than one waffle maker. Staff not very friendly either.,Warsaw,1789
La Quinta Inn Auburn Worcester,A Traveler,4.0,"We had a family visit and decided to try the LaQuinta. Staff were friendly and helpful. Room could have used a little better sound proofing - both highway noise and noise from hall and other rooms were more noticeable than other hotels where I've recently stayed. Room was comfortable and clean, but could have used a little touch up.",Warsaw,1789
La Quinta Inn Auburn Worcester,Debia M,2.0,"This is the 3rd or 4th year my husband I have stayed here. It is in a convenient stop-over location on the way home from our summer home, and they take dogs. But this time the bathroom was filthy, it wasn't and cleaned, we were not comped adequately. It was also very noisy on the front of the... More",Warsaw,1789
La Quinta Inn Auburn Worcester,Nancy,3.0,"Lobby was under construction but no noise at night. Room smelled musty and smokey. Breakfast was bread, cereal, yogurt and hard boiled egg. Not worth eating there for breakfast. Staff was not friendly.",Warsaw,1789
La Quinta Inn Auburn Worcester,Sue,3.0,Bring your own pillow. The ones here are hard as a rock. Bed is hard too,Warsaw,1789
La Quinta Inn Auburn Worcester,Patti C,4.0,"This particular hotel is located a few blocks from the interstate and easy to get to. I found the hotel to be clean and quiet, except for highway traffic noise. This is smoke-free hotel, which was great! A very big plus.",Newcastle,1133
La Quinta Inn Auburn Worcester,Megan Marrs,4.0,12pm checkout! Shaweet!,Newcastle,1133
La Quinta Inn Auburn Worcester,Kristen,3.0,"The hotel had a weird smell. Very noisy, both surrounding rooms we loud and noisy until 3 am! With small children it was difficult. Sounded like they were in our room. Hotel was clean though and breakfast was nice",Newcastle,1133
La Quinta Inn Auburn Worcester,JTCCG,3.0,"We stayed at this hotel while we were bringing our youngest to college orientation at Becker college. Check in was a bit rough because the room I reserved wasn't available. The made changes to another reservation and we ended up with the room we needed. Breakfast was standard continental style, nothing fancy. Overall not a bad hotel, would probably stay... More",Geneseo,584
La Quinta Inn Auburn Worcester,A Traveler,4.0,It was a quick overnight stay to see colleges in the area. The hotel was good. I would stay there again because the price was right.,Geneseo,584
La Quinta Inn Auburn Worcester,Melissa,3.0,The room was very nice. Staff was as helpful as they could be. There were a couple of things that I was VERY disappointed by. First was the breakfast. They had no eggs!! I have allergies and could not eat much else. I was looking forward to a hot breakfast in the morning. Also I understand that the rooms need to be cleaned but not while I am sleeping.. I was still asleep and they started to vacuum the room above me.,Geneseo,584
